record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision
SWM_108766,Suburban Zone,District_B,12,2025-07-26,04:14,Institutional,CP_8795,23.382377,88.342976,Organic,Garden Waste,432.27,10.01,81.58,5.36,32.31,39.61,1.39,12.95,0.19,7.31,5.11,38.26,69.9,55.83,123,8,95.03,No,Electric Vehicle,10379,11.32,108,26.49,High,Composting Facility,93.46,83.45,26.56,16.75,54.46,0.21,61.7,102.56,63.47,High,Composting
SWM_108767,Industrial Zone,District_D,19,2025-02-22,00:56,Residential,CP_7232,21.46451,69.85533,Glass,Container,323.22,4.63,70.01,58.66,72.75,34.76,38.48,14.41,13.07,5.85,0.47,22.9,67.52,59.29,311,2,94.53,No,Dump Truck,10215,59.89,77,2.77,High,Recycling Plant,17.76,54.89,94.13,97.62,24.56,22.01,17.17,63.67,75.02,Medium,Energy Recovery
SWM_108768,South Zone,District_F,35,2025-04-08,02:30,Industrial,CP_3099,22.431025,72.558318,Plastic,LDPE,61.73,2.47,63.84,8.55,6.2,19.21,10.02,54.25,8.5,7.27,1.65,27.77,73.92,47.16,114,1,92.33,No,Dump Truck,10950,56.62,53,29.16,High,Recovery Center,41.99,98.36,11.52,75.72,7.08,58.35,2.08,431.64,17.35,Low,Composting
SWM_108769,North Zone,District_C,45,2025-04-02,12:38,Hospital,CP_2049,22.410109,77.542651,Organic,Garden Waste,273.21,3.93,88.94,46.41,1.95,20.25,3.47,51.79,14.56,1.66,8.2,38.23,69.66,90.52,80,4,99.58,No,Auto Tipper,6994,25.39,9,4.12,High,Transfer Station,34.68,80.08,2.86,77.34,94.22,10.75,73.61,338.18,102.03,Medium,Composting
SWM_108770,East Zone,District_B,58,2025-02-24,10:26,Residential,CP_7080,9.431133,70.015785,Glass,Container,100.72,9.07,68.87,91.94,72.7,22.68,0.51,59.23,2.03,4.73,9.12,39.14,71.79,91.44,212,7,32.29,No,Mini Truck,3635,10.23,56,37.72,High,Recovery Center,61.27,63.92,19.5,39.81,35.29,86.78,28.02,523.71,95.95,Medium,Composting
SWM_108771,Industrial Zone,District_E,56,2024-08-31,08:25,Institutional,CP_3221,29.484759,83.453808,Glass,Bottle,328.97,7.94,62.69,68.41,10.4,35.35,26.38,1.77,5.78,2.21,1.66,34.88,21.78,19.16,235,3,49.34,No,Dump Truck,9748,29.05,65,9.53,Moderate,Recovery Center,58.53,70.68,91.78,44.15,33.04,42.19,84.29,174.04,48.44,High,Recycling
SWM_108772,Central Zone,District_A,47,2025-01-12,09:56,Industrial,CP_6098,30.797239,95.210046,Mixed,Municipal Mixed,756.27,0.77,63.81,73.91,33.95,48.45,8.55,46.26,7.96,1.78,4.89,35.74,89.69,98.29,304,1,30.65,Yes,Compactor Truck,4603,1.69,158,14.78,Moderate,Recovery Center,63.29,27.77,85.42,63.15,35.65,2.59,2.21,100.91,86.08,Low,Landfill
SWM_108773,South Zone,District_D,51,2025-06-27,23:39,Residential,CP_1129,33.096435,70.039246,Paper,Office Paper,251.27,9.93,14.04,20.53,18.82,3.2,31.85,41.2,13.72,2.66,9.68,28.56,87.33,47.9,254,9,34.88,No,Electric Vehicle,8388,58.83,108,13.41,Low,Transfer Station,90.13,61.04,12.47,11.84,91.86,31.93,39.94,319.31,93.26,Low,Energy Recovery
SWM_108774,Urban Zone,District_B,25,2024-10-25,07:16,Industrial,CP_2210,21.479166,70.159441,Mixed,General Waste,439.57,7.8,75.36,42.86,42.73,6.68,30.67,2.47,6.8,8.54,7.29,35.27,77.13,42.4,129,2,33.55,Yes,Dump Truck,11971,35.63,86,37.94,Moderate,Composting Facility,77.87,52.56,81.75,12.99,99.72,17.06,57.76,363.29,75.41,High,Recycling
SWM_108775,Central Zone,District_G,49,2024-09-18,20:16,Market,CP_2015,31.29996,91.631636,Metal,Aluminum,439.86,11.47,60.07,46.04,76.74,39.56,11.7,30.66,1.56,7.1,1.5,30.21,93.2,116.96,177,1,30.42,Yes,Dump Truck,3224,7.14,69,2.01,High,Recycling Plant,13.12,38.19,80.66,12.94,25.06,97.74,3.14,439.77,93.02,Low,Landfill
SWM_108776,North Zone,District_A,54,2024-08-16,08:58,Institutional,CP_9623,15.626807,75.767508,Plastic,Plastic Bags,551.1,5.64,20.9,20.61,39.4,4.37,28.26,4.14,11.14,4.28,0.04,22.95,40.6,51.72,210,6,87.48,Yes,Compactor Truck,5865,37.06,81,24.22,Moderate,Composting Facility,22.9,23.39,10.16,60.94,25.57,22.36,59.19,250.53,43.8,Medium,Energy Recovery
SWM_108777,Industrial Zone,District_B,50,2025-04-08,17:37,Institutional,CP_7685,25.944947,70.444274,Paper,Office Paper,303.23,1.23,34.47,56.92,46.96,47.47,36.79,33.73,2.37,3.97,8.22,39.64,73.44,97.31,201,7,78.72,Yes,Dump Truck,2595,7.83,94,2.45,Moderate,Waste Processing Unit,68.12,84.11,57.31,26.33,34.91,83.91,3.37,49.43,71.52,Medium,Recycling
SWM_108778,Suburban Zone,District_C,26,2025-05-31,01:16,Market,CP_6666,25.195474,84.591872,Glass,Broken Glass,52.73,0.86,59.17,86.62,22.67,2.66,33.36,45.58,0.73,3.81,3.46,43.2,71.57,54.87,39,6,73.77,No,Auto Tipper,10682,42.56,147,27.81,Low,Transfer Station,77.11,42.95,45.97,27.06,69.91,44.66,7.27,143.4,107.26,High,Energy Recovery
SWM_108779,North Zone,District_E,28,2025-06-11,02:18,Hospital,CP_6190,20.645934,93.872909,Mixed,Mixed Dry,687.35,8.56,10.76,64.73,18.99,34.34,2.86,53.82,9.91,8.32,2.17,28.18,41.16,56.71,87,9,35.91,Yes,Electric Vehicle,8591,51.53,38,13.89,Moderate,Recycling Plant,33.65,45.91,76.2,65.06,31.88,65.13,3.7,392.22,31.31,Low,Landfill
SWM_108780,Central Zone,District_F,54,2024-08-11,16:27,Market,CP_9885,13.233264,80.033959,Mixed,General Waste,234.85,3.64,67.21,53.36,53.61,30.81,4.54,6.83,5.89,1.81,0.26,29.29,89.44,6.81,156,6,30.2,Yes,Mini Truck,5341,19.95,171,24.53,High,Waste Processing Unit,24.23,73.81,81.72,58.17,20.37,49.22,16.58,360.38,13.78,High,Composting
SWM_108781,North Zone,District_D,25,2024-08-05,19:08,Commercial,CP_9099,11.175497,69.22221,Organic,Food Waste,774.41,4.81,67.23,96.48,18.91,14.38,35.76,19.81,12.34,1.4,9.2,19.37,24.01,82.7,130,1,61.8,Yes,Electric Vehicle,5544,28.71,23,31.92,Moderate,Recycling Plant,18.08,81.42,5.61,26.84,18.51,70.21,83.67,367.11,65.79,Low,Composting
SWM_108782,East Zone,District_B,6,2024-11-30,21:38,Commercial,CP_8083,36.24463,90.532362,Glass,Broken Glass,326.02,7.69,63.96,1.93,40.4,28.23,25.88,22.27,10.62,6.93,0.61,20.77,76.32,7.68,58,10,37.93,Yes,Dump Truck,8622,24.1,80,22.02,High,Waste Processing Unit,73.06,18.4,95.9,77.94,44.46,55.42,78.34,211.0,115.69,High,Recycling
SWM_108783,North Zone,District_B,32,2025-02-12,17:22,Commercial,CP_8333,20.611225,84.337707,Glass,Container,572.65,2.16,51.5,52.68,13.75,5.86,12.46,8.16,12.59,0.23,3.69,41.54,78.03,81.93,85,8,44.85,Yes,Dump Truck,4053,35.65,146,10.98,Low,Recovery Center,94.63,39.63,61.77,77.3,7.48,73.06,28.87,98.47,31.29,High,Recycling
SWM_108784,Industrial Zone,District_H,39,2024-08-16,11:33,Industrial,CP_1226,19.205631,75.023729,Mixed,General Waste,652.03,7.96,35.17,34.38,21.26,10.25,20.3,28.19,6.36,3.26,1.72,27.36,37.82,107.69,37,9,98.29,Yes,Compactor Truck,2997,51.05,144,4.74,Low,Waste Processing Unit,1.78,37.89,17.74,98.27,40.01,4.58,94.34,581.83,76.35,High,Recycling
SWM_108785,South Zone,District_D,46,2024-10-24,01:27,Commercial,CP_8301,11.08041,84.048703,Paper,Office Paper,200.38,2.58,75.75,4.49,67.14,0.47,38.77,42.17,0.99,9.01,7.83,23.16,54.02,62.6,95,2,90.66,No,Mini Truck,1961,39.04,159,24.82,Moderate,Composting Facility,41.59,69.86,97.9,89.62,37.51,73.18,21.6,169.49,69.45,Low,Landfill
SWM_108786,Central Zone,District_F,32,2025-06-01,23:45,Residential,CP_1885,9.405357,69.74405,Glass,Container,324.74,2.56,79.81,91.78,33.02,45.61,39.99,31.69,12.95,0.87,0.56,18.29,41.35,118.86,161,8,29.12,No,Compactor Truck,4693,22.64,117,25.34,Moderate,Recovery Center,69.97,17.19,91.44,85.86,8.15,9.84,2.97,586.1,95.8,Medium,Landfill
SWM_108787,Suburban Zone,District_G,31,2024-12-10,00:30,Commercial,CP_8951,36.143612,82.983782,Glass,Jar,751.93,1.18,30.6,81.33,16.27,14.12,3.74,15.54,11.87,0.17,7.37,28.11,61.31,114.35,123,7,95.65,No,Compactor Truck,3213,17.52,9,19.43,Low,Waste Processing Unit,96.74,48.25,32.0,42.58,4.88,64.57,65.26,355.7,11.49,Medium,Energy Recovery
SWM_108788,Central Zone,District_H,24,2025-07-16,08:48,Market,CP_5361,15.493215,95.413199,Plastic,PET,421.1,6.52,51.75,65.81,65.89,20.55,9.71,3.26,9.6,3.3,7.68,32.7,69.58,97.07,115,7,21.35,Yes,Compactor Truck,9061,34.08,114,25.69,Low,Waste Processing Unit,6.15,52.28,78.86,17.32,57.52,55.35,44.52,596.26,59.31,Low,Energy Recovery
SWM_108789,North Zone,District_G,21,2024-12-03,04:36,Hospital,CP_7201,36.504115,76.263374,Organic,Fruit Waste,560.94,5.27,29.21,37.37,21.67,32.06,17.43,31.5,4.99,4.83,2.33,32.76,54.78,6.5,184,9,64.05,No,Dump Truck,1397,32.52,16,39.64,Moderate,Recycling Plant,33.26,78.63,34.29,42.82,25.18,93.62,10.81,259.96,64.07,High,Energy Recovery
SWM_108790,Urban Zone,District_G,36,2025-03-08,18:07,Residential,CP_8503,18.746894,89.298779,Paper,Office Paper,689.44,3.42,75.71,11.14,32.61,42.9,36.22,34.6,1.07,0.63,2.99,32.16,84.18,60.95,298,10,48.78,Yes,Mini Truck,1572,54.09,40,27.25,Low,Waste Processing Unit,91.97,47.25,32.95,1.43,95.5,83.77,69.09,47.4,107.55,Low,Recycling
SWM_108791,Suburban Zone,District_G,9,2025-06-09,01:12,Market,CP_9011,32.897458,73.173078,Organic,Fruit Waste,518.66,3.3,77.47,93.09,50.16,37.72,32.53,44.49,9.07,5.97,7.65,22.56,82.5,46.71,76,6,69.05,No,Dump Truck,11849,1.71,61,38.49,Moderate,Waste Processing Unit,57.51,84.66,33.07,88.93,74.7,91.8,65.75,503.32,86.36,High,Landfill
SWM_108792,South Zone,District_A,1,2024-10-08,11:52,Hospital,CP_6717,20.394906,94.888529,Paper,Cardboard,738.67,11.94,70.84,11.59,56.34,18.15,19.38,40.8,5.06,8.12,7.82,18.77,46.97,40.87,86,1,93.73,No,Dump Truck,2006,8.6,106,9.87,Moderate,Transfer Station,34.28,60.84,77.56,82.86,63.66,16.99,82.4,277.83,58.0,Medium,Energy Recovery
SWM_108793,East Zone,District_H,18,2024-09-11,13:38,Commercial,CP_5556,24.63622,76.226893,Metal,Iron,667.17,11.12,25.77,60.24,17.19,0.98,24.41,58.82,4.22,5.44,1.79,27.35,62.71,58.97,274,3,99.91,Yes,Electric Vehicle,6751,23.74,138,34.31,High,Composting Facility,99.36,27.39,99.85,82.76,36.99,84.75,14.92,88.79,116.24,Low,Composting
SWM_108794,East Zone,District_E,8,2025-04-21,07:08,Residential,CP_1834,30.100329,77.456484,Organic,Fruit Waste,621.09,3.61,8.7,38.08,42.3,48.73,29.54,36.23,8.03,3.2,3.24,36.74,55.32,57.03,154,6,76.44,Yes,Dump Truck,6009,30.59,135,6.05,Low,Waste Processing Unit,95.06,92.86,56.26,33.68,43.52,26.83,30.96,283.61,109.82,High,Landfill
SWM_108795,South Zone,District_A,56,2025-06-25,16:14,Industrial,CP_3429,33.095499,82.929018,Glass,Jar,417.01,3.5,67.25,7.37,40.39,29.28,9.61,47.28,14.69,4.89,7.59,37.77,66.67,86.04,268,5,98.72,No,Dump Truck,2941,27.16,132,21.41,High,Waste Processing Unit,60.88,20.45,84.63,77.03,25.05,87.72,85.12,447.47,84.59,Low,Recycling
SWM_108796,Central Zone,District_B,30,2025-05-04,07:34,Residential,CP_3999,26.91243,84.17245,Metal,Aluminum,627.29,11.12,45.47,30.63,1.16,10.87,10.49,47.97,5.19,9.76,4.79,31.72,42.29,90.51,223,6,50.21,No,Dump Truck,8403,27.12,55,34.26,Moderate,Transfer Station,37.75,57.92,90.85,41.24,9.57,1.41,31.06,487.69,99.52,Medium,Composting
SWM_108797,East Zone,District_F,41,2025-04-03,00:48,Commercial,CP_4565,12.917454,89.16825,Mixed,General Waste,130.98,4.11,26.26,57.87,32.09,34.95,28.23,8.23,11.05,6.8,3.44,42.48,29.97,0.9,332,4,41.56,No,Mini Truck,9377,45.3,79,23.41,Moderate,Recycling Plant,25.33,32.15,0.88,7.65,40.5,94.21,73.81,575.2,44.15,Medium,Recycling
SWM_108798,West Zone,District_E,38,2025-06-12,23:09,Market,CP_5460,10.702533,88.698995,Glass,Broken Glass,667.37,5.51,89.31,46.12,58.38,2.5,25.04,4.48,8.17,0.81,3.76,33.0,68.1,76.29,72,7,31.83,Yes,Auto Tipper,1324,48.06,74,6.97,Low,Waste Processing Unit,65.77,41.0,52.37,38.61,18.6,83.73,73.18,378.44,117.29,Low,Recycling
SWM_108799,North Zone,District_H,45,2025-06-23,04:55,Hospital,CP_4953,15.559038,74.592695,Mixed,General Waste,432.55,10.96,79.21,31.92,47.68,38.05,28.59,16.43,5.31,2.72,1.61,19.96,85.62,95.37,320,6,52.95,Yes,Dump Truck,3365,47.49,83,15.98,Low,Recycling Plant,3.66,23.34,79.27,77.22,14.06,58.46,33.11,211.24,107.07,High,Energy Recovery
SWM_108800,Suburban Zone,District_B,41,2025-04-19,20:12,Industrial,CP_3994,17.375654,86.848366,Organic,Garden Waste,90.37,6.35,85.91,88.97,60.32,17.3,28.89,59.23,14.53,4.6,3.08,20.26,71.45,43.82,228,3,80.43,No,Mini Truck,7771,59.08,125,31.61,Moderate,Transfer Station,78.26,92.56,79.8,71.33,45.73,55.43,24.0,57.58,15.9,Medium,Recycling
SWM_108801,West Zone,District_D,19,2025-04-30,08:53,Institutional,CP_5162,22.270616,68.175071,Organic,Food Waste,203.82,5.79,63.79,40.65,49.11,5.56,14.28,4.97,3.18,4.66,6.3,33.49,38.93,83.86,314,4,65.11,No,Compactor Truck,7418,33.73,168,35.82,Moderate,Recovery Center,29.06,62.63,65.92,92.83,61.52,23.8,15.17,170.5,105.07,High,Energy Recovery
SWM_108802,North Zone,District_C,2,2024-08-04,01:26,Institutional,CP_1080,31.756919,94.022474,Mixed,Mixed Wet,390.62,8.18,14.4,24.27,59.97,12.25,13.8,22.33,8.15,1.04,7.56,18.2,93.05,21.5,329,1,38.26,Yes,Dump Truck,9806,29.74,175,14.25,High,Composting Facility,10.03,17.74,13.01,32.07,85.21,24.46,56.67,46.63,76.04,Low,Composting
SWM_108803,North Zone,District_D,60,2024-11-07,10:24,Institutional,CP_6030,8.66465,73.636644,Mixed,Municipal Mixed,691.86,6.68,48.27,27.0,42.97,3.93,13.65,22.11,2.87,2.5,8.67,20.39,79.52,9.75,56,1,69.33,Yes,Mini Truck,6714,21.66,31,32.19,Low,Waste Processing Unit,32.58,95.46,81.75,68.12,28.52,66.35,44.37,514.79,68.48,High,Energy Recovery
SWM_108804,East Zone,District_F,16,2024-09-03,10:22,Industrial,CP_7907,8.183833,73.188914,Paper,Magazine,648.55,11.81,8.67,6.63,15.88,18.91,10.52,8.62,10.2,0.75,0.51,21.1,94.24,64.17,135,4,34.38,No,Dump Truck,6592,34.11,153,11.13,Low,Transfer Station,26.66,24.73,69.88,69.5,70.89,93.94,19.6,323.0,117.58,Low,Composting
SWM_108805,East Zone,District_E,6,2025-05-15,14:04,Hospital,CP_9116,27.38107,83.079201,Plastic,Plastic Bags,233.16,5.73,54.15,0.88,50.17,32.87,3.25,24.69,6.84,7.49,7.5,28.16,44.91,11.02,171,5,42.05,Yes,Dump Truck,5144,31.75,89,29.88,Moderate,Recovery Center,10.4,78.11,63.57,97.8,51.87,0.32,34.19,354.85,80.94,High,Composting
SWM_108806,West Zone,District_F,35,2025-06-27,20:48,Market,CP_8159,33.408217,92.36973,Organic,Garden Waste,184.27,2.61,37.24,55.78,30.08,2.92,7.59,12.47,13.24,5.76,0.34,21.31,88.77,71.25,62,6,65.55,Yes,Electric Vehicle,3336,26.65,116,19.8,Moderate,Waste Processing Unit,69.39,74.98,22.35,26.79,51.1,31.88,9.02,395.32,73.13,Low,Landfill
SWM_108807,East Zone,District_G,8,2024-11-07,00:48,Residential,CP_8585,17.330074,93.425352,Plastic,HDPE,613.66,0.5,80.16,44.17,43.66,37.98,38.49,7.64,7.04,9.57,5.48,41.0,88.63,53.77,100,2,71.67,No,Auto Tipper,7239,13.2,170,4.76,Low,Recycling Plant,72.2,90.93,78.41,2.02,21.68,33.74,38.41,515.43,101.75,High,Composting
SWM_108808,North Zone,District_B,51,2025-08-01,08:40,Residential,CP_3249,17.952565,80.259617,Plastic,Plastic Bags,195.81,9.91,46.81,1.52,41.25,19.83,3.68,49.48,1.29,3.23,9.59,43.1,93.66,94.34,55,4,83.73,Yes,Compactor Truck,1579,46.39,106,4.85,Low,Recovery Center,75.48,45.92,64.48,94.21,69.06,20.7,9.78,265.79,22.6,Medium,Composting
SWM_108809,West Zone,District_H,9,2024-08-04,19:30,Residential,CP_6769,34.939104,88.542579,Mixed,General Waste,540.71,2.36,23.07,64.64,18.47,39.77,2.38,36.44,6.7,5.15,0.36,37.27,31.39,2.67,182,8,27.88,No,Auto Tipper,3923,30.22,55,29.81,High,Recycling Plant,99.34,96.29,81.77,98.37,97.24,95.1,65.24,555.0,30.42,Low,Recycling
SWM_108810,South Zone,District_A,41,2024-12-08,09:42,Institutional,CP_7870,12.441293,79.218375,Glass,Bottle,267.12,0.74,27.26,22.68,10.52,23.41,7.76,18.81,12.19,7.15,6.05,33.76,44.42,24.37,76,3,62.96,Yes,Dump Truck,6695,18.84,159,4.87,Low,Waste Processing Unit,88.07,37.52,72.57,35.11,87.72,41.25,78.77,74.48,80.73,High,Landfill
SWM_108811,South Zone,District_B,15,2024-12-04,06:31,Institutional,CP_4815,27.895477,91.328134,Paper,Newspaper,288.89,0.37,11.25,22.89,18.29,7.5,23.66,29.89,11.29,8.87,3.81,28.54,86.86,51.83,269,8,55.41,Yes,Mini Truck,6157,37.57,123,17.39,Moderate,Composting Facility,14.59,71.51,31.51,15.95,82.37,86.75,43.01,473.65,94.75,Low,Recycling
SWM_108812,East Zone,District_H,10,2024-11-23,11:07,Residential,CP_1280,20.110878,92.129802,Metal,Iron,166.53,2.22,45.27,30.32,18.81,30.55,1.97,13.41,12.33,6.24,2.4,35.5,64.79,119.45,324,3,89.86,Yes,Auto Tipper,11010,42.01,139,29.65,Moderate,Recycling Plant,2.28,12.69,42.7,12.89,62.42,69.43,69.47,42.48,11.85,Medium,Landfill
SWM_108813,Industrial Zone,District_B,29,2025-01-25,01:08,Residential,CP_9021,35.012668,91.744628,Metal,Copper,745.32,5.18,76.1,43.18,16.3,13.58,30.41,20.86,6.14,5.13,5.29,37.42,35.71,109.46,93,9,51.47,Yes,Electric Vehicle,5987,9.63,66,13.29,Moderate,Recovery Center,93.12,49.38,8.37,7.04,17.48,17.92,32.46,264.83,22.06,Low,Composting
SWM_108814,South Zone,District_B,32,2025-07-15,17:29,Industrial,CP_9434,22.258455,80.301288,Metal,Aluminum,398.42,10.34,17.18,95.14,20.88,17.94,17.05,24.93,7.57,1.82,9.65,18.48,87.41,19.32,123,8,32.97,No,Dump Truck,7686,51.59,145,15.92,High,Composting Facility,20.54,34.37,46.21,24.79,63.72,53.38,66.05,450.81,39.53,High,Recycling
SWM_108815,Industrial Zone,District_A,32,2025-04-16,16:15,Market,CP_4376,10.093761,83.644512,Mixed,Mixed Wet,470.87,9.73,84.62,16.54,53.42,19.3,11.55,2.34,0.94,1.02,5.2,18.91,47.0,111.4,347,10,20.23,No,Compactor Truck,5538,50.37,163,14.85,High,Waste Processing Unit,91.93,52.56,18.13,79.71,81.51,33.83,67.17,443.84,43.03,Low,Composting
SWM_108816,South Zone,District_F,34,2025-03-16,13:23,Commercial,CP_4419,33.874006,70.797471,Paper,Magazine,329.57,6.75,62.49,54.14,68.55,2.42,5.14,23.84,5.37,4.58,2.92,41.76,73.2,22.31,101,8,39.57,Yes,Compactor Truck,3813,40.36,168,27.51,Moderate,Recycling Plant,34.03,55.68,0.37,41.65,74.23,70.15,64.44,144.01,39.57,Medium,Composting
SWM_108817,Urban Zone,District_H,31,2025-07-18,14:23,Residential,CP_1954,15.91115,96.935161,Glass,Jar,215.6,7.05,58.1,38.25,64.08,44.47,3.27,52.8,5.58,0.47,3.42,39.23,75.56,41.86,268,6,43.04,Yes,Electric Vehicle,10904,12.28,164,28.08,Moderate,Recycling Plant,80.46,20.97,79.92,46.94,6.71,13.87,47.6,246.62,64.3,Low,Energy Recovery
SWM_108818,North Zone,District_H,36,2025-02-02,17:37,Commercial,CP_8093,36.979369,77.036257,Plastic,LDPE,244.16,6.27,49.46,78.7,40.97,21.03,16.22,32.71,2.74,9.4,5.99,36.78,44.41,108.06,349,7,31.21,Yes,Compactor Truck,10204,21.38,22,26.78,Moderate,Recovery Center,72.33,6.11,4.77,46.98,14.5,85.43,89.73,303.85,91.59,Medium,Landfill
SWM_108819,Urban Zone,District_F,17,2025-03-16,12:30,Hospital,CP_4337,15.77931,82.973649,Metal,Iron,284.41,7.8,70.2,25.72,6.98,25.03,17.04,5.04,7.88,1.94,7.73,30.92,63.66,30.15,291,1,58.23,Yes,Auto Tipper,2287,58.02,148,32.06,Moderate,Transfer Station,40.67,10.04,23.67,31.87,39.84,79.38,6.46,421.53,94.23,Medium,Recycling
SWM_108820,Industrial Zone,District_E,10,2025-07-29,20:21,Industrial,CP_3325,36.515045,94.205806,Glass,Container,89.96,5.25,56.94,55.7,46.38,25.22,4.44,23.59,5.42,9.02,7.44,36.5,28.29,107.99,286,3,43.19,Yes,Compactor Truck,2561,31.33,147,37.06,Moderate,Composting Facility,77.02,74.76,19.54,81.84,28.89,19.92,56.54,513.53,26.92,Low,Energy Recovery
SWM_108821,North Zone,District_G,24,2025-04-30,08:04,Hospital,CP_8865,10.360197,89.471055,Organic,Fruit Waste,249.69,0.64,12.15,37.36,65.42,32.75,18.72,36.55,6.8,4.99,1.4,27.69,46.14,67.26,107,3,41.05,No,Compactor Truck,2054,55.8,82,32.08,Moderate,Waste Processing Unit,86.69,14.23,17.49,59.86,69.01,12.56,97.83,518.59,108.66,Medium,Recycling
SWM_108822,North Zone,District_G,22,2025-03-31,05:37,Hospital,CP_8858,36.310519,83.082487,Glass,Broken Glass,95.34,1.75,55.14,79.72,48.54,19.09,36.51,56.78,10.23,7.62,9.36,26.64,53.45,94.15,310,4,94.52,No,Auto Tipper,8104,22.86,130,30.12,Moderate,Composting Facility,51.42,67.23,50.56,15.88,30.1,15.75,60.49,335.58,119.21,Low,Energy Recovery
SWM_108823,West Zone,District_A,38,2024-11-24,18:56,Institutional,CP_5747,16.071945,85.242494,Glass,Broken Glass,465.7,8.2,28.06,5.0,62.81,10.85,33.94,9.62,9.89,7.68,2.61,37.43,54.68,77.68,348,2,98.6,No,Mini Truck,5151,47.38,162,37.38,Moderate,Recycling Plant,47.2,47.43,21.98,72.39,97.1,11.77,44.78,347.02,96.79,Low,Composting
SWM_108824,Central Zone,District_A,45,2025-04-01,14:42,Hospital,CP_6440,31.380406,80.254368,Paper,Office Paper,752.42,3.25,42.63,54.49,9.65,27.79,13.06,49.73,7.26,7.67,8.97,22.29,53.72,1.12,252,10,24.2,Yes,Mini Truck,9555,30.92,143,10.0,Low,Composting Facility,58.33,31.73,99.05,79.38,50.45,94.74,63.04,96.1,99.74,Low,Energy Recovery
SWM_108825,Urban Zone,District_F,17,2025-07-17,12:27,Industrial,CP_9618,27.907444,74.140789,Plastic,LDPE,470.18,7.14,9.9,25.05,61.9,24.6,6.27,53.23,10.45,3.82,5.02,33.51,37.54,86.34,55,6,79.64,No,Dump Truck,6893,4.16,170,38.0,Moderate,Transfer Station,88.01,27.27,11.13,72.8,61.07,66.69,73.01,240.36,105.14,High,Energy Recovery
SWM_108826,Urban Zone,District_C,21,2024-08-18,20:23,Market,CP_9068,30.64685,80.348113,Plastic,LDPE,231.92,1.72,30.85,66.88,31.46,28.43,5.34,27.06,4.94,5.84,6.39,26.59,38.49,73.26,273,10,80.3,Yes,Mini Truck,5535,44.24,97,30.33,Low,Composting Facility,13.14,63.03,3.29,72.97,27.21,84.55,76.58,183.22,87.64,High,Composting
SWM_108827,Urban Zone,District_E,33,2024-11-17,09:09,Institutional,CP_6207,33.787164,94.809175,Glass,Broken Glass,769.15,3.28,7.31,96.06,9.87,24.16,28.97,9.59,14.09,7.41,8.87,37.97,58.04,46.27,185,3,71.44,No,Electric Vehicle,5539,28.25,45,29.57,Moderate,Composting Facility,10.48,5.0,40.63,19.78,92.46,7.63,12.25,278.0,38.85,High,Landfill
SWM_108828,Industrial Zone,District_E,5,2024-11-04,04:45,Commercial,CP_5405,24.191754,90.965662,Paper,Magazine,172.08,3.39,18.45,11.72,18.52,18.88,22.56,4.44,10.1,0.57,6.08,40.13,61.79,117.52,298,9,51.2,Yes,Auto Tipper,11295,40.98,80,6.91,Low,Waste Processing Unit,73.38,10.95,74.09,56.4,97.24,37.41,75.73,387.57,21.76,High,Landfill
SWM_108829,Suburban Zone,District_D,30,2025-03-29,19:43,Hospital,CP_6203,33.147274,78.726418,Organic,Fruit Waste,532.88,3.69,88.23,75.98,51.11,22.46,30.32,56.71,14.66,8.96,4.88,41.71,43.6,45.53,143,9,72.16,No,Compactor Truck,9863,46.88,42,36.28,Moderate,Recovery Center,80.1,33.04,58.31,31.49,60.02,7.2,42.97,188.11,54.89,Low,Recycling
SWM_108830,Suburban Zone,District_B,48,2024-10-21,17:04,Market,CP_7792,36.687283,82.108541,Plastic,Plastic Bags,693.87,3.26,9.21,20.57,41.84,16.81,21.82,53.34,3.32,5.81,3.67,27.95,49.48,83.58,166,9,35.43,No,Dump Truck,11773,11.53,117,11.69,High,Composting Facility,88.5,79.51,90.05,91.84,64.87,84.9,96.94,513.63,54.84,High,Energy Recovery
SWM_108831,West Zone,District_D,36,2024-10-01,10:57,Industrial,CP_5007,20.439511,82.272899,Plastic,Plastic Bags,264.35,7.31,52.1,55.08,26.92,15.57,22.17,41.8,8.77,5.05,8.41,29.72,59.08,106.16,284,5,41.19,No,Auto Tipper,1516,32.55,104,34.64,High,Transfer Station,84.11,10.74,53.24,43.41,1.36,73.34,49.02,150.65,75.67,Low,Landfill
